id,name,date,incomplete,total,percentage,length_total,length_incomplete,length_percentage
02056,Ontur,2020-01-01,13,93,0.86,14685.00,1249.06,0.91
02057,Ossa de Montiel,2020-01-01,27,143,0.81,28364.06,3842.43,0.86
02058,Paterna del Madera,2020-01-01,42,110,0.62,6755.20,2503.03,0.63
02059,Peñascosa,2020-01-01,64,94,0.32,7762.29,4090.84,0.47
02060,Peñas de San Pedro,2020-01-01,141,240,0.41,19979.57,8893.49,0.55
02061,Pétrola,2020-01-01,18,75,0.76,10417.87,754.69,0.93
02062,Povedilla,2020-01-01,3,55,0.95,4225.08,76.66,0.98
02063,Pozohondo,2020-01-01,113,252,0.55,25245.72,6255.73,0.75
02064,Pozo-Lorente,2020-01-01,13,47,0.72,5317.16,1017.25,0.81
02065,Pozuelo,2020-01-01,37,63,0.41,6786.72,2948.11,0.57
02066,La Recueja,2020-01-01,7,70,0.90,3796.85,202.23,0.95
02067,Riópar,2020-01-01,71,204,0.65,19211.66,4380.65,0.77
02068,Robledo,2020-01-01,33,105,0.69,11409.85,3976.99,0.65
02069,La Roda,2020-01-01,103,450,0.77,71254.85,10967.22,0.85
02070,Salobre,2020-01-01,27,93,0.71,8694.39,1413.44,0.84
02071,San Pedro,2020-01-01,22,86,0.74,10647.64,979.52,0.91
02072,Socovos,2020-01-01,69,197,0.65,19209.78,4173.50,0.78
02073,Tarazona de la Mancha,2020-01-01,30,176,0.83,31273.36,4571.30,0.85
02074,Tobarra,2020-01-01,194,516,0.62,54626.66,15929.71,0.71
02075,Valdeganga,2020-01-01,13,115,0.89,16831.52,1278.38,0.92
02076,Vianos,2020-01-01,26,94,0.72,5944.57,887.77,0.85
02077,Villa de Ves,2020-01-01,5,40,0.88,3437.05,125.39,0.96
02078,Villalgordo del Júcar,2020-01-01,26,95,0.73,13472.53,2647.71,0.80
02079,Villamalea,2020-01-01,24,176,0.86,30165.11,2725.37,0.91
02080,Villapalacios,2020-01-01,7,65,0.89,7328.40,337.49,0.95
02081,Villarrobledo,2020-01-01,110,635,0.83,124883.32,18807.07,0.85
02082,Villatoya,2020-01-01,31,61,0.49,4715.17,2483.52,0.47
02083,Villavaliente,2020-01-01,9,33,0.73,3803.74,465.02,0.88
02084,Villaverde de Guadalimar,2020-01-01,23,101,0.77,5375.65,806.77,0.85
02085,Viveros,2020-01-01,4,40,0.90,4699.17,176.01,0.96
02086,Yeste,2020-01-01,792,925,0.14,59566.27,46987.63,0.21
02901,Pozo Cañada,2020-01-01,14,101,0.86,13237.64,980.58,0.93
13001,Abenójar,2020-01-01,4,73,0.95,12475.48,364.64,0.97
13002,Agudo,2020-01-01,15,104,0.86,18308.99,2409.93,0.87
13003,Alamillo,2020-01-01,6,37,0.84,6938.75,1728.51,0.75
13004,Albaladejo,2020-01-01,7,74,0.91,10831.06,811.97,0.93
13005,Alcázar de San Juan,2020-01-01,116,792,0.85,137397.86,12073.22,0.91
13006,Alcoba,2020-01-01,6,62,0.90,8467.86,352.10,0.96
13007,Alcolea de Calatrava,2020-01-01,5,82,0.94,11670.89,323.67,0.97
13008,Alcubillas,2020-01-01,8,60,0.87,9889.19,792.89,0.92
13009,Aldea del Rey,2020-01-01,4,67,0.94,14142.03,467.66,0.97
13010,Alhambra,2020-01-01,13,88,0.85,11762.09,1867.43,0.84
13011,Almadén,2020-01-01,37,182,0.80,32406.87,10098.82,0.69
13012,Almadenejos,2020-01-01,8,49,0.84,6164.20,563.89,0.91
13013,Almagro,2020-01-01,75,286,0.74,47331.41,8539.07,0.82
13014,Almedina,2020-01-01,3,48,0.94,6894.27,207.38,0.97
13015,Almodóvar del Campo,2020-01-01,53,296,0.82,45084.05,4514.28,0.90
13016,Almuradiel,2020-01-01,12,35,0.66,6811.20,1297.13,0.81
13017,Anchuras,2020-01-01,9,74,0.88,7077.38,539.34,0.92
13018,Arenas de San Juan,2020-01-01,39,72,0.46,11948.65,7111.51,0.40
13019,Argamasilla de Alba,2020-01-01,70,220,0.68,51782.65,7790.32,0.85
13020,Argamasilla de Calatrava,2020-01-01,35,190,0.82,40185.62,7137.66,0.82
13021,Arroba de los Montes,2020-01-01,4,27,0.85,3461.91,376.29,0.89
13022,Ballesteros de Calatrava,2020-01-01,1,27,0.96,4472.96,114.51,0.97
13023,Bolaños de Calatrava,2020-01-01,44,265,0.83,69685.25,9433.33,0.86
13024,Brazatortas,2020-01-01,6,53,0.89,8240.36,1285.03,0.84
13025,Cabezarados,2020-01-01,3,12,0.75,2234.38,466.40,0.79
13026,Cabezarrubias del Puerto,2020-01-01,5,42,0.88,6195.92,417.50,0.93
13027,Calzada de Calatrava,2020-01-01,16,95,0.83,18251.96,1897.36,0.90
13028,Campo de Criptana,2020-01-01,30,413,0.93,70281.26,1865.07,0.97
13029,Cañada de Calatrava,2020-01-01,3,18,0.83,2526.09,520.75,0.79
13030,Caracuel de Calatrava,2020-01-01,2,11,0.82,1459.72,70.40,0.95
13031,Carrión de Calatrava,2020-01-01,14,104,0.87,17760.60,2217.72,0.88
13032,Carrizosa,2020-01-01,25,92,0.73,13308.45,2812.72,0.79
13033,Castellar de Santiago,2020-01-01,4,59,0.93,15774.82,1012.65,0.94
13034,Ciudad Real,2020-01-01,231,1047,0.78,179835.91,27264.77,0.85
13035,Corral de Calatrava,2020-01-01,1,52,0.98,9651.01,207.56,0.98
13036,Los Cortijos,2020-01-01,3,46,0.93,9722.46,490.03,0.95
13037,Cózar,2020-01-01,9,42,0.79,9418.79,1679.85,0.82
13038,Chillón,2020-01-01,13,71,0.82,11872.64,1033.84,0.91
13039,Daimiel,2020-01-01,71,416,0.83,73737.02,11170.75,0.85
13040,Fernán Caballero,2020-01-01,38,74,0.49,13977.62,7852.69,0.44
13041,Fontanarejo,2020-01-01,0,21,1.00,2153.86,0.00,1.00
13042,Fuencaliente,2020-01-01,2,49,0.96,7393.92,678.41,0.91
13043,Fuenllana,2020-01-01,7,27,0.74,5073.59,727.85,0.86
13044,Fuente el Fresno,2020-01-01,7,95,0.93,21641.88,803.80,0.96
13045,Granátula de Calatrava,2020-01-01,3,52,0.94,9348.32,181.26,0.98
13046,Guadalmez,2020-01-01,0,34,1.00,7217.94,0.00,1.00
13047,Herencia,2020-01-01,38,205,0.81,40097.57,4820.34,0.88
13048,Hinojosas de Calatrava,2020-01-01,8,71,0.89,8989.68,531.10,0.94
13049,Horcajo de los Montes,2020-01-01,28,106,0.74,12622.07,1932.08,0.85
13050,Las Labores,2020-01-01,15,36,0.58,6391.34,1941.94,0.70
13051,Luciana,2020-01-01,1,29,0.97,5246.98,94.24,0.98
13052,Malagón,2020-01-01,40,342,0.88,68208.64,5231.80,0.92
13053,Manzanares,2020-01-01,66,366,0.82,81666.43,11706.53,0.86
13054,Membrilla,2020-01-01,17,137,0.88,37029.93,1638.03,0.96
13055,Mestanza,2020-01-01,2,68,0.97,7912.33,199.03,0.97
13056,Miguelturra,2020-01-01,51,330,0.85,50681.12,6587.72,0.87
13057,Montiel,2020-01-01,6,117,0.95,15075.80,263.28,0.98
13058,Moral de Calatrava,2020-01-01,145,153,0.05,34258.49,32819.51,0.04
13059,Navalpino,2020-01-01,4,35,0.89,5580.49,1199.71,0.79
13060,Navas de Estena,2020-01-01,17,51,0.67,6735.43,1419.87,0.79
13061,Pedro Muñoz,2020-01-01,25,273,0.91,62217.66,3800.46,0.94
13062,Picón,2020-01-01,7,47,0.85,10152.52,998.85,0.90
13063,Piedrabuena,2020-01-01,7,161,0.96,29576.65,1979.94,0.93
13064,Poblete,2020-01-01,30,89,0.66,16884.66,3069.49,0.82
13065,Porzuna,2020-01-01,20,144,0.86,28977.12,3458.10,0.88
13066,Pozuelo de Calatrava,2020-01-01,27,142,0.81,24216.07,7991.42,0.67
13067,Los Pozuelos de Calatrava,2020-01-01,2,18,0.89,2888.63,268.64,0.91
13068,Puebla de Don Rodrigo,2020-01-01,5,41,0.88,7653.79,937.24,0.88
13069,Puebla del Príncipe,2020-01-01,12,82,0.85,10870.71,1211.21,0.89
13070,Puerto Lápice,2020-01-01,70,75,0.07,13523.85,12790.93,0.05
13071,Puertollano,2020-01-01,167,673,0.75,136529.16,24639.24,0.82
13072,Retuerta del Bullaque,2020-01-01,20,79,0.75,15798.56,3220.43,0.80
13073,Saceruela,2020-01-01,3,27,0.89,6342.49,718.24,0.89
13074,San Carlos del Valle,2020-01-01,9,50,0.82,10763.13,950.24,0.91
13075,San Lorenzo de Calatrava,2020-01-01,1,37,0.97,3935.26,118.51,0.97
13076,Santa Cruz de los Cáñamos,2020-01-01,9,48,0.81,5765.94,803.56,0.86
13077,Santa Cruz de Mudela,2020-01-01,86,102,0.16,30781.96,26047.70,0.15
13078,Socuéllamos,2020-01-01,60,288,0.79,65336.91,13060.47,0.80
13079,La Solana,2020-01-01,132,361,0.63,93133.36,20666.69,0.78
13080,Solana del Pino,2020-01-01,6,30,0.80,3936.22,953.15,0.76
13081,Terrinches,2020-01-01,20,69,0.71,7711.44,1503.79,0.80
13082,Tomelloso,2020-01-01,172,617,0.72,138888.56,22846.77,0.84
13083,Torralba de Calatrava,2020-01-01,15,144,0.90,29836.18,4288.95,0.86
13084,Torre de Juan Abad,2020-01-01,3,65,0.95,11100.48,228.27,0.98
13085,Torrenueva,2020-01-01,4,70,0.94,19978.58,4442.61,0.78
13086,Valdemanco del Esteras,2020-01-01,1,25,0.96,2671.45,62.01,0.98
13087,Valdepeñas,2020-01-01,108,631,0.83,127854.45,16217.98,0.87
13088,Valenzuela de Calatrava,2020-01-01,5,61,0.92,9413.15,474.99,0.95
13089,Villahermosa,2020-01-01,15,116,0.87,21557.21,2051.48,0.90
13090,Villamanrique,2020-01-01,4,74,0.95,11246.43,259.28,0.98
13091,Villamayor de Calatrava,2020-01-01,5,42,0.88,8504.10,943.61,0.89
13092,Villanueva de la Fuente,2020-01-01,13,92,0.86,20804.46,2189.74,0.89
13093,Villanueva de los Infantes,2020-01-01,20,177,0.89,32488.70,2710.58,0.92
13094,Villanueva de San Carlos,2020-01-01,3,28,0.89,5259.99,441.94,0.92
13095,Villar del Pozo,2020-01-01,23,36,0.36,8802.54,7130.03,0.19
13096,Villarrubia de los Ojos,2020-01-01,56,239,0.77,65652.44,11753.35,0.82
13097,Villarta de San Juan,2020-01-01,7,97,0.93,21164.26,1130.55,0.95
13098,Viso del Marqués,2020-01-01,10,142,0.93,24170.82,737.60,0.97
13901,El Robledo,2020-01-01,9,72,0.88,14753.80,2439.13,0.83
13902,Ruidera,2020-01-01,8,56,0.86,9864.42,536.34,0.95
13903,Arenales de San Gregorio,2020-01-01,6,72,0.92,12786.06,687.73,0.95
13904,Llanos del Caudillo,2020-01-01,3,25,0.88,6389.44,445.02,0.93
16001,Abia de la Obispalía,2020-01-01,1,24,0.96,2472.81,69.81,0.97
16002,El Acebrón,2020-01-01,5,44,0.89,5202.52,946.99,0.82
16003,Alarcón,2020-01-01,5,27,0.81,2056.29,236.03,0.89
16004,Albaladejo del Cuende,2020-01-01,9,38,0.76,4783.20,614.97,0.87
16005,Albalate de las Nogueras,2020-01-01,1,14,0.93,2070.48,57.56,0.97
16006,Albendea,2020-01-01,1,35,0.97,3060.40,14.35,1.00
16007,La Alberca de Záncara,2020-01-01,23,134,0.83,24552.73,3672.94,0.85
16008,Alcalá de la Vega,2020-01-01,14,87,0.84,6238.85,855.37,0.86
16009,Alcantud,2020-01-01,2,21,0.90,2684.87,127.16,0.95
16010,Alcázar del Rey,2020-01-01,3,57,0.95,7191.62,1545.02,0.79
16011,Alcohujate,2020-01-01,0,32,1.00,2799.13,0.00,1.00
16012,Alconchel de la Estrella,2020-01-01,6,33,0.82,3683.66,482.42,0.87
16013,Algarra,2020-01-01,0,9,1.00,890.42,0.00,1.00
16014,Aliaguilla,2020-01-01,3,125,0.98,12273.33,163.88,0.99
16015,La Almarcha,2020-01-01,6,71,0.92,10538.35,827.67,0.92
16016,Almendros,2020-01-01,3,42,0.93,4782.57,270.78,0.94
16017,Almodóvar del Pinar,2020-01-01,3,40,0.93,5097.11,232.03,0.95
16018,Almonacid del Marquesado,2020-01-01,1,33,0.97,4543.47,114.43,0.97
16019,Altarejos,2020-01-01,9,77,0.88,8085.51,361.33,0.96
16020,Arandilla del Arroyo,2020-01-01,0,16,1.00,854.43,0.00,1.00
16022,Arcos de la Sierra,2020-01-01,1,28,0.96,2532.60,29.99,0.99
16023,Chillarón de Cuenca,2020-01-01,28,65,0.57,6934.45,1866.59,0.73
16024,Arguisuelas,2020-01-01,2,53,0.96,6279.86,800.51,0.87
16025,Arrancacepas,2020-01-01,7,13,0.46,1252.42,491.51,0.61
16026,Atalaya del Cañavate,2020-01-01,7,32,0.78,5099.36,2228.52,0.56
16027,Barajas de Melo,2020-01-01,5,157,0.97,30027.37,272.78,0.99
16029,Barchín del Hoyo,2020-01-01,2,36,0.94,4497.01,301.76,0.93
16030,Bascuñana de San Pedro,2020-01-01,3,19,0.84,1458.86,91.59,0.94
16031,Beamud,2020-01-01,45,64,0.30,3182.00,1312.35,0.59
16032,Belinchón,2020-01-01,7,44,0.84,5843.83,708.90,0.88
16033,Belmonte,2020-01-01,23,157,0.85,23071.68,2049.90,0.91
16034,Belmontejo,2020-01-01,8,43,0.81,4113.05,710.74,0.83
16035,Beteta,2020-01-01,5,48,0.90,3744.33,231.96,0.94
16036,Boniches,2020-01-01,1,20,0.95,3557.64,745.22,0.79
16038,Buciegas,2020-01-01,0,18,1.00,1469.16,0.00,1.00
16039,Buenache de Alarcón,2020-01-01,7,43,0.84,7017.21,559.77,0.92
16040,Buenache de la Sierra,2020-01-01,1,22,0.95,1713.48,113.02,0.93
16041,Buendía,2020-01-01,6,89,0.93,8547.41,463.41,0.95
16042,Campillo de Altobuey,2020-01-01,18,112,0.84,18164.10,1973.75,0.89
16043,Campillos-Paravientos,2020-01-01,4,20,0.80,2947.13,333.79,0.89
16044,Campillos-Sierra,2020-01-01,1,31,0.97,2439.69,490.52,0.80
16045,Canalejas del Arroyo,2020-01-01,1,50,0.98,8340.46,19.49,1.00
16046,Cañada del Hoyo,2020-01-01,2,42,0.95,3774.06,273.73,0.93
16047,Cañada Juncosa,2020-01-01,7,37,0.81,4544.74,587.27,0.87
16048,Cañamares,2020-01-01,11,61,0.82,7774.88,402.34,0.95
16049,El Cañavate,2020-01-01,7,28,0.75,3867.49,491.70,0.87
16050,Cañaveras,2020-01-01,22,42,0.48,7034.80,2338.87,0.67
16051,Cañaveruelas,2020-01-01,0,31,1.00,2955.05,0.00,1.00
16052,Cañete,2020-01-01,12,61,0.80,9119.61,1023.13,0.89
16053,Cañizares,2020-01-01,21,36,0.42,5820.35,2489.31,0.57
16055,Carboneras de Guadazaón,2020-01-01,5,56,0.91,8718.38,866.07,0.90
16056,Cardenete,2020-01-01,10,50,0.80,7907.94,1093.39,0.86
16057,Carrascosa,2020-01-01,3,12,0.75,2198.65,456.75,0.79
16058,Carrascosa de Haro,2020-01-01,0,32,1.00,2658.54,0.00,1.00
16060,Casas de Benítez,2020-01-01,14,50,0.72,8011.75,1399.52,0.83
16061,Casas de Fernando Alonso,2020-01-01,14,89,0.84,18964.49,1243.54,0.93
16062,Casas de Garcimolina,2020-01-01,0,21,1.00,1730.58,0.00,1.00
16063,Casas de Guijarro,2020-01-01,6,23,0.74,3035.19,333.26,0.89
16064,Casas de Haro,2020-01-01,22,81,0.73,13767.88,1342.29,0.90
16065,Casas de los Pinos,2020-01-01,4,49,0.92,6026.95,345.55,0.94
16066,Casasimarro,2020-01-01,13,146,0.91,34174.57,9222.55,0.73
16067,Castejón,2020-01-01,2,42,0.95,4592.96,64.72,0.99
16068,Castillejo de Iniesta,2020-01-01,9,24,0.63,3968.43,777.84,0.80
16070,Castillejo-Sierra,2020-01-01,0,33,1.00,2047.32,0.00,1.00
16071,Castillo-Albaráñez,2020-01-01,3,13,0.77,1476.92,241.53,0.84
16072,Castillo de Garcimuñoz,2020-01-01,16,27,0.41,4198.60,1637.19,0.61
16073,Cervera del Llano,2020-01-01,7,35,0.80,5235.67,786.92,0.85
16074,La Cierva,2020-01-01,0,32,1.00,1885.01,0.00,1.00
16078,Cuenca,2020-01-01,392,1267,0.69,148078.26,39930.57,0.73
16079,Cueva del Hierro,2020-01-01,0,17,1.00,1487.50,0.00,1.00
16081,Chumillas,2020-01-01,7,24,0.71,2188.92,363.66,0.83
16082,Enguídanos,2020-01-01,4,50,0.92,5425.80,184.78,0.97
16083,Fresneda de Altarejos,2020-01-01,0,20,1.00,2045.45,0.00,1.00
16084,Fresneda de la Sierra,2020-01-01,0,21,1.00,1667.53,0.00,1.00
16085,La Frontera,2020-01-01,1,50,0.98,4953.08,125.48,0.97
16086,Fuente de Pedro Naharro,2020-01-01,18,90,0.80,17265.98,2903.78,0.83
16087,Fuentelespino de Haro,2020-01-01,1,33,0.97,3894.56,89.20,0.98
16088,Fuentelespino de Moya,2020-01-01,1,21,0.95,2602.84,304.87,0.88
16089,Fuentes,2020-01-01,37,61,0.39,4545.61,1922.21,0.58
16091,Fuertescusa,2020-01-01,9,25,0.64,2299.58,477.07,0.79
16092,Gabaldón,2020-01-01,4,28,0.86,2521.46,379.05,0.85
16093,Garaballa,2020-01-01,0,18,1.00,2563.10,0.00,1.00
16094,Gascueña,2020-01-01,0,37,1.00,4646.25,0.00,1.00
16095,Graja de Campalbo,2020-01-01,4,9,0.56,1426.85,549.82,0.61
16096,Graja de Iniesta,2020-01-01,4,30,0.87,3640.97,308.60,0.92
16097,Henarejos,2020-01-01,6,37,0.84,3323.54,177.23,0.95
16098,El Herrumblar,2020-01-01,5,101,0.95,11539.03,453.93,0.96
16099,La Hinojosa,2020-01-01,8,26,0.69,4189.72,715.16,0.83
16100,Los Hinojosos,2020-01-01,11,86,0.87,11766.66,525.67,0.96
16101,El Hito,2020-01-01,2,34,0.94,4403.52,438.05,0.90
16102,Honrubia,2020-01-01,15,62,0.76,9647.18,1059.68,0.89
16103,Hontanaya,2020-01-01,19,59,0.68,7023.48,1644.09,0.77
16104,Hontecillas,2020-01-01,6,22,0.73,3987.74,1105.45,0.72
16106,Horcajo de Santiago,2020-01-01,34,221,0.85,35201.88,3607.93,0.90
16107,Huélamo,2020-01-01,6,16,0.63,2758.61,1056.13,0.62
16108,Huelves,2020-01-01,7,31,0.77,3384.77,711.37,0.79
16109,Huérguina,2020-01-01,9,22,0.59,1855.36,781.18,0.58
16110,Huerta de la Obispalía,2020-01-01,0,24,1.00,2627.92,0.00,1.00
16111,Huerta del Marquesado,2020-01-01,4,38,0.89,3500.62,152.16,0.96
16112,Huete,2020-01-01,30,269,0.89,28217.32,3429.10,0.88
16113,Iniesta,2020-01-01,77,248,0.69,32126.63,6810.41,0.79
16115,Laguna del Marquesado,2020-01-01,4,22,0.82,1887.85,259.21,0.86
16116,Lagunaseca,2020-01-01,1,11,0.91,1675.46,289.22,0.83
16117,Landete,2020-01-01,2,139,0.99,13772.82,103.38,0.99
16118,Ledaña,2020-01-01,2,105,0.98,15723.22,236.89,0.98
16119,Leganiel,2020-01-01,0,53,1.00,5360.19,0.00,1.00
16121,Las Majadas,2020-01-01,22,41,0.46,4805.03,1845.85,0.62
16122,Mariana,2020-01-01,8,20,0.60,2505.12,804.21,0.68
16123,Masegosa,2020-01-01,11,33,0.67,3207.11,1554.37,0.52
16124,Las Mesas,2020-01-01,13,138,0.91,22026.80,1948.04,0.91
16125,Minglanilla,2020-01-01,77,188,0.59,17305.12,5068.46,0.71
16126,Mira,2020-01-01,9,80,0.89,7514.20,187.96,0.97
16128,Monreal del Llano,2020-01-01,4,16,0.75,2096.46,525.42,0.75
16129,Montalbanejo,2020-01-01,5,36,0.86,4259.13,577.84,0.86
16130,Montalbo,2020-01-01,7,113,0.94,16922.97,1691.54,0.90
16131,Monteagudo de las Salinas,2020-01-01,5,14,0.64,1139.67,265.57,0.77
16132,Mota de Altarejos,2020-01-01,0,18,1.00,2403.56,0.00,1.00
16133,Mota del Cuervo,2020-01-01,42,283,0.85,52046.22,3252.78,0.94
16134,Motilla del Palancar,2020-01-01,25,200,0.88,34798.11,3506.71,0.90
16135,Moya,2020-01-01,5,54,0.91,5458.62,204.36,0.96
16137,Narboneta,2020-01-01,9,24,0.63,2418.86,383.02,0.84
16139,Olivares de Júcar,2020-01-01,9,40,0.78,6041.08,692.11,0.89
16140,Olmeda de la Cuesta,2020-01-01,1,11,0.91,1280.54,28.37,0.98
16141,Olmeda del Rey,2020-01-01,5,32,0.84,5207.13,237.93,0.95
16142,Olmedilla de Alarcón,2020-01-01,3,20,0.85,2782.56,367.92,0.87
16143,Olmedilla de Eliz,2020-01-01,0,14,1.00,1319.20,0.00,1.00
16145,Osa de la Vega,2020-01-01,9,52,0.83,9644.04,740.57,0.92
16146,Pajarón,2020-01-01,11,43,0.74,3040.78,316.04,0.90
16147,Pajaroncillo,2020-01-01,6,19,0.68,1725.32,369.43,0.79
16148,Palomares del Campo,2020-01-01,32,47,0.32,8278.75,5125.30,0.38
16149,Palomera,2020-01-01,3,22,0.86,1865.40,267.93,0.86
16150,Paracuellos,2020-01-01,7,17,0.59,3069.60,869.66,0.72
16151,Paredes,2020-01-01,1,24,0.96,2141.15,175.65,0.92
16152,La Parra de las Vegas,2020-01-01,0,23,1.00,3043.60,0.00,1.00
16153,El Pedernoso,2020-01-01,16,80,0.80,17768.93,2733.97,0.85
16154,Las Pedroñeras,2020-01-01,26,262,0.90,58459.69,3166.67,0.95
16155,El Peral,2020-01-01,2,53,0.96,8435.98,153.54,0.98
16156,La Peraleja,2020-01-01,1,53,0.98,4982.32,102.61,0.98
16157,La Pesquera,2020-01-01,22,38,0.42,4462.45,1764.16,0.60
16158,El Picazo,2020-01-01,24,143,0.83,16498.13,3078.48,0.81
16159,Pinarejo,2020-01-01,3,33,0.91,4261.53,732.89,0.83
16160,Pineda de Gigüela,2020-01-01,29,31,0.06,3830.73,3469.80,0.09
16161,Piqueras del Castillo,2020-01-01,8,18,0.56,2135.19,1069.68,0.50
16162,Portalrubio de Guadamejud,2020-01-01,0,19,1.00,2584.03,0.00,1.00
16163,Portilla,2020-01-01,4,39,0.90,2648.63,231.86,0.91
16165,Poyatos,2020-01-01,0,18,1.00,1688.22,0.00,1.00
16166,Pozoamargo,2020-01-01,3,26,0.88,4088.95,157.69,0.96
16167,Pozorrubio,2020-01-01,39,39,0.00,6303.65,6303.65,0.00
16169,El Pozuelo,2020-01-01,0,33,1.00,2217.94,0.00,1.00
16170,Priego,2020-01-01,13,83,0.84,8181.21,607.31,0.93
16171,El Provencio,2020-01-01,7,154,0.95,22871.02,1023.59,0.96
16172,Puebla de Almenara,2020-01-01,35,35,0.00,7044.26,7044.26,0.00
16173,El Valle de Altomira,2020-01-01,2,133,0.98,12824.99,397.60,0.97
16174,Puebla del Salvador,2020-01-01,10,27,0.63,3168.28,983.98,0.69
16175,Quintanar del Rey,2020-01-01,34,155,0.78,35530.02,8032.37,0.77
16176,Rada de Haro,2020-01-01,4,15,0.73,1931.56,427.11,0.78
16177,Reíllo,2020-01-01,12,51,0.76,4279.85,666.89,0.84
16181,Rozalén del Monte,2020-01-01,9,24,0.63,2158.79,695.08,0.68
16185,Saceda-Trasierra,2020-01-01,5,21,0.76,2750.98,294.66,0.89
16186,Saelices,2020-01-01,37,55,0.33,8211.41,5053.74,0.38
16187,Salinas del Manzano,2020-01-01,14,34,0.59,2985.72,744.36,0.75
16188,Salmeroncillos,2020-01-01,4,15,0.73,2273.12,917.18,0.60
