id,name,date,incomplete,total,percentage,length_total,length_incomplete,length_percentage
28061,Galapagar,2020-01-01,15,1066,0.99,165781.54,579.06,1.00
28062,Garganta de los Montes,2020-01-01,30,89,0.66,9698.78,2574.44,0.73
28063,Gargantilla del Lozoya y Pinilla de Buitrago,2020-01-01,26,78,0.67,9027.61,1304.80,0.86
28064,Gascones,2020-01-01,10,27,0.63,2668.92,702.72,0.74
28065,Getafe,2020-01-01,413,1888,0.78,288599.48,38637.48,0.87
28066,Griñón,2020-01-01,154,332,0.54,53521.71,23320.17,0.56
28067,Guadalix de la Sierra,2020-01-01,26,197,0.87,36158.44,1598.32,0.96
28068,Guadarrama,2020-01-01,102,558,0.82,87310.44,6802.71,0.92
28069,La Hiruela,2020-01-01,6,16,0.63,1529.88,269.19,0.82
28070,Horcajo de la Sierra-Aoslos,2020-01-01,7,27,0.74,1802.76,175.58,0.90
28071,Horcajuelo de la Sierra,2020-01-01,10,19,0.47,1941.28,671.15,0.65
28072,Hoyo de Manzanares,2020-01-01,63,288,0.78,53664.39,6789.26,0.87
28073,Humanes de Madrid,2020-01-01,29,212,0.86,29440.49,1807.81,0.94
28074,Leganés,2020-01-01,260,1576,0.84,219128.74,16947.29,0.92
28075,Loeches,2020-01-01,67,306,0.78,42553.01,6437.00,0.85
28076,Lozoya,2020-01-01,10,48,0.79,6456.75,500.32,0.92
28078,Madarcos,2020-01-01,7,20,0.65,1447.93,291.11,0.80
28079,Madrid,2020-01-01,2410,19692,0.88,2860003.11,175731.32,0.94
28080,Majadahonda,2020-01-01,28,1017,0.97,154916.95,3519.65,0.98
28082,Manzanares el Real,2020-01-01,114,369,0.69,59951.17,11185.89,0.81
28083,Meco,2020-01-01,60,385,0.84,64845.39,4671.94,0.93
28084,Mejorada del Campo,2020-01-01,39,317,0.88,64644.33,5434.17,0.92
28085,Miraflores de la Sierra,2020-01-01,38,402,0.91,54322.89,4614.68,0.92
28086,El Molar,2020-01-01,32,167,0.81,28602.01,3916.89,0.86
28087,Los Molinos,2020-01-01,61,272,0.78,46968.50,6904.10,0.85
28088,Montejo de la Sierra,2020-01-01,3,17,0.82,1873.68,166.67,0.91
28089,Moraleja de Enmedio,2020-01-01,7,115,0.94,19369.42,368.86,0.98
28090,Moralzarzal,2020-01-01,62,454,0.86,73203.68,4500.89,0.94
28091,Morata de Tajuña,2020-01-01,26,222,0.88,27593.17,2813.87,0.90
28092,Móstoles,2020-01-01,216,1177,0.82,195765.51,19125.03,0.90
28093,Navacerrada,2020-01-01,28,173,0.84,23735.55,2763.75,0.88
28094,Navalafuente,2020-01-01,20,91,0.78,16654.87,1799.13,0.89
28095,Navalagamella,2020-01-01,16,129,0.88,12726.69,1445.02,0.89
28096,Navalcarnero,2020-01-01,125,517,0.76,97188.07,14495.95,0.85
28097,Navarredonda y San Mamés,2020-01-01,10,45,0.78,3267.21,717.52,0.78
28099,Navas del Rey,2020-01-01,53,193,0.73,25823.95,8603.09,0.67
28100,Nuevo Baztán,2020-01-01,6,222,0.97,78122.84,454.35,0.99
28101,Olmeda de las Fuentes,2020-01-01,3,34,0.91,4871.46,248.08,0.95
28102,Orusco de Tajuña,2020-01-01,16,73,0.78,9726.98,2568.49,0.74
28104,Paracuellos de Jarama,2020-01-01,53,458,0.88,107649.50,6120.29,0.94
28106,Parla,2020-01-01,145,800,0.82,134457.27,11156.83,0.92
28107,Patones,2020-01-01,6,46,0.87,5286.04,487.98,0.91
28108,Pedrezuela,2020-01-01,42,201,0.79,34373.85,2938.36,0.91
28109,Pelayos de la Presa,2020-01-01,37,261,0.86,34050.11,2252.08,0.93
28110,Perales de Tajuña,2020-01-01,19,83,0.77,9885.74,1634.04,0.83
28111,Pezuela de las Torres,2020-01-01,11,57,0.81,9280.88,2927.33,0.68
28112,Pinilla del Valle,2020-01-01,10,45,0.78,4476.20,439.34,0.90
28113,Pinto,2020-01-01,147,477,0.69,73104.03,18754.28,0.74
28114,Piñuécar-Gandullas,2020-01-01,13,41,0.68,7632.48,2861.92,0.63
28115,Pozuelo de Alarcón,2020-01-01,143,1439,0.90,262464.96,10637.11,0.96
28116,Pozuelo del Rey,2020-01-01,7,59,0.88,7689.24,388.01,0.95
28117,Prádena del Rincón,2020-01-01,1,10,0.90,1117.84,73.70,0.93
28118,Puebla de la Sierra,2020-01-01,11,27,0.59,2719.53,766.06,0.72
28119,Quijorna,2020-01-01,37,146,0.75,23788.25,3049.12,0.87
28120,Rascafría,2020-01-01,35,165,0.79,18968.82,2292.76,0.88
28121,Redueña,2020-01-01,3,27,0.89,3129.92,159.09,0.95
28122,Ribatejada,2020-01-01,14,64,0.78,12786.61,1759.42,0.86
28123,Rivas-Vaciamadrid,2020-01-01,126,847,0.85,165462.06,11219.05,0.93
28124,Robledillo de la Jara,2020-01-01,6,41,0.85,3348.82,290.21,0.91
28125,Robledo de Chavela,2020-01-01,80,286,0.72,65986.29,11256.46,0.83
28126,Robregordo,2020-01-01,6,23,0.74,3754.68,532.17,0.86
28127,Las Rozas de Madrid,2020-01-01,165,1397,0.88,261601.52,13512.57,0.95
28128,Rozas de Puerto Real,2020-01-01,23,52,0.56,7859.54,3694.03,0.53
28129,San Agustín del Guadalix,2020-01-01,38,213,0.82,40787.13,4545.23,0.89
28130,San Fernando de Henares,2020-01-01,58,495,0.88,68703.07,14648.73,0.79
28131,San Lorenzo de El Escorial,2020-01-01,50,363,0.86,62147.92,6582.93,0.89
28132,San Martín de la Vega,2020-01-01,100,459,0.78,84595.43,10709.05,0.87
28133,San Martín de Valdeiglesias,2020-01-01,28,388,0.93,65626.56,2672.68,0.96
28134,San Sebastián de los Reyes,2020-01-01,245,945,0.74,162698.54,22606.39,0.86
28135,Santa María de la Alameda,2020-01-01,76,225,0.66,30014.43,6043.29,0.80
28136,Santorcaz,2020-01-01,8,101,0.92,12176.63,455.75,0.96
28137,Los Santos de la Humosa,2020-01-01,9,105,0.91,16421.59,387.27,0.98
28138,La Serna del Monte,2020-01-01,9,21,0.57,2643.24,1507.28,0.43
28140,Serranillos del Valle,2020-01-01,5,108,0.95,24971.15,379.14,0.98
28141,Sevilla la Nueva,2020-01-01,12,202,0.94,38319.60,458.39,0.99
28143,Somosierra,2020-01-01,4,18,0.78,2197.40,141.33,0.94
28144,Soto del Real,2020-01-01,75,337,0.78,66472.57,7396.05,0.89
28145,Talamanca de Jarama,2020-01-01,23,127,0.82,22275.02,2560.30,0.89
28146,Tielmes,2020-01-01,54,54,0.00,9059.68,9059.68,0.00
28147,Titulcia,2020-01-01,43,55,0.22,8060.43,5585.14,0.31
28148,Torrejón de Ardoz,2020-01-01,173,1008,0.83,133322.01,12028.16,0.91
28149,Torrejón de la Calzada,2020-01-01,56,169,0.67,33034.56,6982.12,0.79
28150,Torrejón de Velasco,2020-01-01,7,110,0.94,16700.15,516.21,0.97
28151,Torrelaguna,2020-01-01,17,193,0.91,27235.69,990.16,0.96
28152,Torrelodones,2020-01-01,14,674,0.98,117975.82,654.26,0.99
28153,Torremocha de Jarama,2020-01-01,18,73,0.75,9747.84,840.45,0.91
28154,Torres de la Alameda,2020-01-01,19,197,0.90,39216.20,2642.89,0.93
28155,Valdaracete,2020-01-01,40,43,0.07,9504.76,7990.47,0.16
28156,Valdeavero,2020-01-01,7,80,0.91,17051.32,414.12,0.98
28157,Valdelaguna,2020-01-01,47,57,0.18,11548.22,9378.53,0.19
28158,Valdemanco,2020-01-01,16,64,0.75,9137.99,1025.86,0.89
28159,Valdemaqueda,2020-01-01,73,97,0.25,16878.37,12870.72,0.24
28160,Valdemorillo,2020-01-01,118,593,0.80,120076.92,16323.48,0.86
28161,Valdemoro,2020-01-01,257,916,0.72,157339.72,35880.39,0.77
28162,Valdeolmos-Alalpardo,2020-01-01,16,88,0.82,17837.92,1744.99,0.90
28163,Valdepiélagos,2020-01-01,5,29,0.83,5685.20,2351.42,0.59
28164,Valdetorres de Jarama,2020-01-01,40,152,0.74,45610.18,8247.42,0.82
28165,Valdilecha,2020-01-01,5,79,0.94,10594.71,292.37,0.97
28166,Valverde de Alcalá,2020-01-01,0,35,1.00,4421.48,0.00,1.00
28167,Velilla de San Antonio,2020-01-01,42,234,0.82,30672.37,1405.16,0.95
28168,El Vellón,2020-01-01,10,74,0.86,9828.75,719.89,0.93
28169,Venturada,2020-01-01,33,158,0.79,30612.60,1862.31,0.94
28170,Villaconejos,2020-01-01,16,95,0.83,17357.28,2294.47,0.87
28171,Villa del Prado,2020-01-01,101,325,0.69,70866.75,15227.06,0.79
28172,Villalbilla,2020-01-01,44,524,0.92,108146.17,2316.45,0.98
28173,Villamanrique de Tajo,2020-01-01,10,69,0.86,11025.95,964.50,0.91
28174,Villamanta,2020-01-01,84,85,0.01,15828.12,15777.51,0.00
28175,Villamantilla,2020-01-01,21,91,0.77,13234.59,1323.21,0.90
28176,Villanueva de la Cañada,2020-01-01,21,422,0.95,93837.91,2234.14,0.98
28177,Villanueva del Pardillo,2020-01-01,52,312,0.83,51318.14,4428.51,0.91
28178,Villanueva de Perales,2020-01-01,5,49,0.90,7899.63,793.00,0.90
28179,Villar del Olmo,2020-01-01,2,65,0.97,15977.68,191.20,0.99
28180,Villarejo de Salvanés,2020-01-01,14,214,0.93,35381.03,6561.97,0.81
28181,Villaviciosa de Odón,2020-01-01,76,770,0.90,137632.53,8530.71,0.94
28182,Villavieja del Lozoya,2020-01-01,18,49,0.63,6065.67,2624.36,0.57
28183,Zarzalejo,2020-01-01,39,175,0.78,16031.10,2220.34,0.86
28901,Lozoyuela-Navas-Sieteiglesias,2020-01-01,47,144,0.67,15867.73,3190.61,0.80
28902,Puentes Viejas,2020-01-01,57,134,0.57,14855.92,5856.32,0.61
28903,Tres Cantos,2020-01-01,65,804,0.92,144533.07,6126.65,0.96
